open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1.69977E+12,36989.5,37043.5,36985.6,37043.4,645.781,1.69977E+12,23906943.45,9098,408.872,15136554.78,0
1.69977E+12,37043.5,37075.6,37039.1,37067.8,1191.473,1.69977E+12,44152708.21,13468,563.183,20870752.45,0
1.69977E+12,37067.8,37149,37067.8,37138.1,2487.891,1.69977E+12,92335665.86,24807,1640.669,60888146.57,0
1.69977E+12,37138.1,37139.4,37104.5,37131.2,1015.107,1.69977E+12,37681475.19,11511,413.566,15352523.18,0
1.69977E+12,37131.2,37164.9,37105.8,37146.1,1304.16,1.69977E+12,48429742.96,14736,764.503,28391414.85,0
1.69977E+12,37146.1,37190,37125,37136.9,1652.559,1.69977E+12,61400065.93,17273,817.424,30370506.57,0
1.69977E+12,37136.9,37192.8,37127.7,37167.2,1138.979,1.69977E+12,42338199.89,16143,597.915,22223733.16,0
1.69977E+12,37167.1,37198,37153.5,37164.6,1136.058,1.69977E+12,42242430.28,13815,587.765,21854781.76,0
1.69977E+12,37164.7,37185,37140,37157.6,893.006,1.69977E+12,33189356.06,12119,414.06,15390056.02,0
1.69977E+12,37157.5,37200,37129.2,37193.1,1285.169,1.69978E+12,47778700.75,17287,751.441,27939621.27,0
1.69978E+12,37193.1,37200,37146,37154.1,798.46,1.69978E+12,29682547.41,11940,363.69,13520817.97,0
1.69978E+12,37154.1,37159.4,37107.8,37137,1156.977,1.69978E+12,42954824.69,15236,513.163,19051369.17,0
1.69978E+12,37136.9,37161.3,37081.6,37161.3,1166.431,1.69978E+12,43286218.63,17152,513.836,19071862.47,0
1.69978E+12,37161.2,37167,37128.2,37153.3,838.147,1.69978E+12,31136774.5,9357,441.565,16403121.58,0
1.69978E+12,37153.3,37153.4,37116,37127.7,576.969,1.69978E+12,21423515.64,8267,204.214,7582111.924,0
1.69978E+12,37127.7,37138.6,37112.5,37131.2,703.714,1.69978E+12,26126501.16,10162,335.642,12461081.78,0
1.69978E+12,37131.2,37139.6,37122.3,37123.3,356.62,1.69978E+12,13241795.63,6608,158.851,5898410.031,0
1.69978E+12,37123.3,37136.8,37057.1,37072.6,1202.542,1.69978E+12,44599191.64,16806,432.723,16047186.44,0
1.69978E+12,37072.5,37099.7,37058,37089.6,823.879,1.69978E+12,30550588.07,12868,417.964,15498680.38,0
1.69978E+12,37089.6,37111,37087.7,37091.9,542.59,1.69978E+12,20130104.81,9407,304.498,11297006.58,0
1.69978E+12,37092,37107,37061.3,37107,857.655,1.69978E+12,31803205.93,10581,482.805,17905094.32,0
1.69979E+12,37107,37164.8,37106.9,37144.5,1309.903,1.69979E+12,48650400.34,14340,899.414,33402628.88,0
1.69979E+12,37144.5,37161.2,37108,37124,655.004,1.69979E+12,24320988.57,9544,287.666,10680866.77,0
1.69979E+12,37123.9,37141.5,37122.8,37134.4,439.032,1.69979E+12,16301849.14,7252,258.679,9605024.096,0
1.69979E+12,37134.5,37140,37115.1,37132.6,541.329,1.69979E+12,20098680.58,7128,259.063,9618743.374,0
1.69979E+12,37132.5,37132.6,37096.6,37120,706.235,1.69979E+12,26208609.5,8841,307.151,11398150.48,0
1.69979E+12,37120,37127.9,37076.8,37087.7,661.767,1.69979E+12,24551171.67,7527,210.802,7820207.068,0
1.69979E+12,37087.6,37116.1,37079.5,37116,632.736,1.69979E+12,23474282.14,8990,413.035,15323512.52,0
1.69979E+12,37116.1,37120,36983.7,37022,2421.716,1.69979E+12,89693091.16,25640,867.164,32116688.07,0
1.69979E+12,37021.9,37047.5,37001.2,37025.6,1157.624,1.69979E+12,42867773,15639,652.417,24160431.15,0
1.69979E+12,37025.5,37068.2,37020.3,37035.9,814.264,1.69979E+12,30164177.63,10867,411.486,15243890.1,0
1.69979E+12,37035.9,37079.3,36955,37070,2303.771,1.69979E+12,85260883.54,25508,1134.728,42003761.22,0
1.69979E+12,37070,37166.1,37070,37121.5,3072.74,1.6998E+12,114073638.4,30637,1860.999,69087462.62,0
1.6998E+12,37121.5,37148.6,37062.1,37078.7,1374.656,1.6998E+12,51007270.08,16852,570.473,21168057.79,0
1.6998E+12,37078.7,37127,37071.1,37101,792.669,1.6998E+12,29411376.73,12033,409.023,15176676.77,0
1.6998E+12,37101.1,37144,37095.3,37144,825.25,1.6998E+12,30636961.01,12439,450.419,16721142.26,0
1.6998E+12,37144,37225.8,37137.7,37163.9,2342.089,1.6998E+12,87074111.58,27117,1402.842,52157516.27,0
1.6998E+12,37164,37172.5,37123.7,37161,1311.236,1.6998E+12,48709806.58,16062,555.596,20639240.28,0
1.6998E+12,37160.9,37170,37135.6,37169.9,925.411,1.6998E+12,34382814.1,10557,499.972,18576515.67,0
1.6998E+12,37170,37258.4,37101,37107.2,4700.411,1.6998E+12,174845412.5,39444,2141.964,79692414.36,0
1.6998E+12,37107.9,37155,37107.8,37146.7,1275.386,1.6998E+12,47355913.15,18138,675.26,25072588.66,0
1.6998E+12,37146.7,37246.5,37141.6,37226.4,1936.654,1.6998E+12,72039009.55,21252,1214.359,45170275.17,0
1.6998E+12,37226.4,37248,37176,37178.3,1254.351,1.6998E+12,46672677.99,16119,500.738,18633166.36,0
1.6998E+12,37178.3,37213,37143.3,37147.6,1192.239,1.69981E+12,44321907.77,14721,480.571,17866401.15,0
1.69981E+12,37147.6,37196,37135,37182,838.134,1.69981E+12,31152299.51,11789,470.643,17494491.68,0
1.69981E+12,37182,37190.5,37149.7,37160,563.697,1.69981E+12,20952970.19,8780,205.431,7636281.932,0
1.69981E+12,37159.9,37165.8,37121.9,37141,725.068,1.69981E+12,26932426.18,10132,320.358,11900034.12,0
1.69981E+12,37141.1,37141.1,37105.9,37139.4,932.604,1.69981E+12,34621781.2,11727,444.716,16508835.93,0
1.69981E+12,37139.3,37142.1,37123.8,37134.7,439.727,1.69981E+12,16329321.04,6620,210.053,7800324.769,0
1.69981E+12,37134.6,37141.9,37102.6,37124.3,486.876,1.69981E+12,18074514.5,8270,215.468,7999364.809,0
1.69981E+12,37124.2,37140,37093.1,37108.4,584.122,1.69981E+12,21681624.19,9481,242.199,8990517.624,0
1.69981E+12,37108.4,37114.7,37080.1,37090.7,667.824,1.69981E+12,24772081.75,9326,321.748,11934690.89,0
1.69981E+12,37090.7,37168.2,37086.6,37167,1177.006,1.69981E+12,43686923.05,10944,835.992,31032284.95,0
1.69981E+12,37167,37242.3,37161.3,37195.1,2136.087,1.69981E+12,79475620.98,22789,1269.326,47225042.34,0
1.69981E+12,37195.1,37247.7,37169.5,37186.4,1386.418,1.69982E+12,51600944.35,14530,684.722,25486991.65,0
1.69982E+12,37186.4,37193.4,37152.3,37170,757.044,1.69982E+12,28138043.63,8820,365.722,13593082.34,0
1.69982E+12,37169.9,37202.4,37150,37159.3,946.286,1.69982E+12,35184845.7,10239,467.335,17377286.33,0
1.69982E+12,37159.3,37165.3,37120,37122.3,1585.598,1.69982E+12,58879001.29,14004,531.122,19724699.67,0
1.69982E+12,37122.3,37148,37122.2,37134,536.606,1.69982E+12,19928268.46,7435,287.688,10683920.86,0
1.69982E+12,37134,37149.3,37113.8,37140.1,629.271,1.69982E+12,23363028.95,8977,391.748,14544874.23,0
1.69982E+12,37140,37145.7,37120,37135.1,495.257,1.69982E+12,18390466.96,6585,235.158,8732008.795,0
1.69982E+12,37135.1,37163.9,37134.5,37163.9,347.106,1.69982E+12,12895940.53,5356,243.903,9061579.806,0
1.69982E+12,37163.9,37189.1,37150.5,37168.8,596.544,1.69982E+12,22173268.53,8486,282.265,10491612.34,0
1.69982E+12,37168.8,37199.9,37164.5,37196.8,562.435,1.69982E+12,20912931.97,7548,361.951,13458321.13,0
1.69982E+12,37196.9,37223,37178,37223,784.532,1.69982E+12,29186933.35,10197,376.887,14021729.54,0
1.69982E+12,37223,37227.1,37177.2,37220.6,909.21,1.69983E+12,33822027.94,11833,357.891,13313285.66,0
1.69983E+12,37220.6,37223,37187.4,37193.4,496.073,1.69983E+12,18456591.62,8281,228.724,8509759.637,0
1.69983E+12,37193.4,37209.8,37171.5,37209.7,585.536,1.69983E+12,21777105.45,7455,321.863,11971393.37,0
1.69983E+12,37209.8,37235,37175,37187.4,900.075,1.69983E+12,33493114.42,11041,441.206,16417413.95,0
1.69983E+12,37187.5,37189,37169.3,37188.4,486.48,1.69983E+12,18086969.81,6431,259.186,9636632.05,0
1.69983E+12,37188.3,37188.4,37174.5,37185,261.302,1.69983E+12,9715041.096,3421,121.963,4534387.155,0
1.69983E+12,37185,37244.4,37115.1,37140,1873.699,1.69983E+12,69676609.02,18228,825.317,30694762.07,0
1.69983E+12,37140,37140,36960,37047.5,5572.288,1.69983E+12,206386786.3,53583,2608.601,96615039.82,0
1.69983E+12,37047.6,37055.6,36977,37002.2,2111.45,1.69983E+12,78148928.74,24560,1024.318,37912875.93,0
1.69983E+12,37002.2,37098.3,37002.2,37085.5,1831.075,1.69983E+12,67875406.57,19965,1089.848,40395134.8,0
1.69983E+12,37085.6,37133.1,37010,37123.1,2907.659,1.69983E+12,107790731.2,25749,1424.383,52808792.83,0
1.69983E+12,37123,37152.1,36980,37045.7,2597.427,1.69984E+12,96246678.78,29670,1097.423,40668841.52,0
1.69984E+12,37045.6,37164.6,37025,37144.2,2362.218,1.69984E+12,87684962.83,30104,1338.626,49686918.64,0
1.69984E+12,37144.2,37166.8,37087.1,37117.1,1866.274,1.69984E+12,69297387.15,16971,963.887,35790607.08,0
1.69984E+12,37117.1,37241,37115.6,37230,2661.942,1.69984E+12,99019985.36,26014,1548.098,57585581.32,0
1.69984E+12,37230,37464.8,37222.1,37340.1,9248.586,1.69984E+12,345444884,93698,5077.43,189643177.1,0
1.69984E+12,37340.2,37350.2,37162.8,37290,4399.212,1.69984E+12,163826809.4,47404,2016.002,75076961.94,0
1.69984E+12,37290,37290.1,37203,37213.6,1724.699,1.69984E+12,64236129.36,21499,811.782,30234801.29,0
1.69984E+12,37213.6,37237,37125.3,37171.7,2239.898,1.69984E+12,83277874.97,26582,1076.585,40029507.34,0
1.69984E+12,37171.8,37273.5,37171.8,37248.2,1280.169,1.69984E+12,47666468.1,16308,732.13,27259695.24,0
